species	1	2	3	4	5	mean	rank	sd
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Propionibacteriales.f__Propionibacteriaceae.g__Cutibacterium.s__Cutibacterium_granulosum	0.150462107513881	0.142204596078243	0.138152753649563	0.20639786641418	0.193861439163993	0.166215752563972	1	0.0315876998896492
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodospirillales.f__Rhodospirillales_unclassified.g__Enhydrobacter.s__Enhydrobacter_aerosaccus	0.132424084610416	0.0893375786428081	0.0767834768287232	0.0465173018807402	0.0771934025082202	0.0844511688941815	2	0.0311276588569786
k__Eukaryota.p__Basidiomycota.c__Malasseziomycetes.o__Malasseziales.f__Malasseziaceae.g__Malassezia.s__Malassezia_restricta	0.102270597196601	0.0679331343835231	0.0507803784234944	0.0743067138106818	0.10242341148474	0.079542847059808	3	0.0225252801123946
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Moraxellaceae.g__Moraxella.s__Moraxella_osloensis	0.0851049018776411	0.0627777334886991	0.0714234365315171	0.0509536308312317	0.0857311426497689	0.0711981690757716	4	0.014877838785946
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Staphylococcaceae.g__Staphylococcus.s__Staphylococcus_epidermidis	0.0236008302022186	0.0491256394896217	0.0212546511811435	0.0697613068170214	0.0391107744399324	0.0405706404259875	5	0.0199279710555686
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Propionibacteriales.f__Propionibacteriaceae.g__Cutibacterium.s__Cutibacterium_acnes	0.0410637095744201	0.0466305444809908	0.0218640907166174	0.0455985703244826	0.0377945334317195	0.0385902897056461	6	0.0100034801519288
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Paracoccus.s__Paracoccus_sphaerophysae	0.0574707445522403	0.016409187757939	0.0211411528337543	0.0166697387624545	0.0223739756915004	0.0268129599195777	7	0.0173414038201369
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_oralis	0.0268823872650492	0.0219029254768566	0.00780203687348022	0.00932458348908193	0.0363727855976819	0.02045694374043	8	0.0120495572768481
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Haemophilus.s__Haemophilus_parainfluenzae	0.0212470740403785	0.0139736098615121	0.0211325141038991	0.0119951328204082	0.0291565849773716	0.0195009831607139	9	0.00681599255318435
k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Siphoviridae_unclassified.s__Microbacterium_phage_Min1	0.0119936647694977	0.0215940616498819	0.0336860289119051	0.00932155687154375	0.0154886356752123	0.0184167895756082	10	0.00969276280561221
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Moraxellaceae.g__Acinetobacter.s__Acinetobacter_johnsonii	0.0254936675419734	0.0117999660935572	0.0182532361726254	0.018671210531321	0.0136485474087865	0.0175733255496527	11	0.00531824712729277
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Staphylococcaceae.g__Staphylococcus.s__Staphylococcus_capitis	0.0240094202642134	0.0127670447373931	0.0187890065951375	0.00929773424632845	0.0162091881077537	0.0162144787901653	12	0.00563727528657776
k__Bacteria.p__Firmicutes.c__Tissierellia.o__Tissierellales.f__Peptoniphilaceae.g__Finegoldia.s__Finegoldia_magna	0.0205672078448615	0.00857490888725474	0.00978264580009606	0.0262050227179713	0.0133137313212271	0.0156887033142821	13	0.00750867596074649
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Corynebacteriales.f__Corynebacteriaceae.g__Corynebacterium.s__Corynebacterium_accolens	0.0158433607601476	0.0118627581961988	0.0149228902797666	0.0172190199411779	0.0138544147744692	0.014740488790352	14	0.0020284953835826
k__Eukaryota.p__Basidiomycota.c__Malasseziomycetes.o__Malasseziales.f__Malasseziaceae.g__Malassezia.s__Malassezia_globosa	0.00926695451922435	0.0272082638722151	0.00882970907016374	0.0155743371768358	0.012112727444542	0.0145983984165962	15	0.00754721462296405
