species	1	2	3	4	5	mean	rank	sd
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Moraxellaceae.g__Moraxella.s__Moraxella_osloensis	0.873180914199579	1.76347375402474	2.30259412476296	0.638089205257096	1.10156314320337	1.33578022828955	1	0.684338986601805
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodospirillales.f__Rhodospirillales_unclassified.g__Enhydrobacter.s__Enhydrobacter_aerosaccus	1.23809736780191	1.66898425970772	1.11166566246333	0.477530923901297	1.06120686428052	1.11149701563096	2	0.427569236997266
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Moraxellaceae.g__Acinetobacter.s__Acinetobacter_johnsonii	0.321163355470207	0.70358557384247	0.529740616609269	0.393066676462062	0.393825978009638	0.468276440078729	3	0.151649161667506
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_mitis	0.359664129012799	0.583105051271513	0.471593628644666	0.268583366851426	0.515182888222543	0.439625812800589	4	0.125465626725816
k__Eukaryota.p__Basidiomycota.c__Malasseziomycetes.o__Malasseziales.f__Malasseziaceae.g__Malassezia.s__Malassezia_restricta	0.801292865830015	0.314120676923818	0.291694844862219	0.309478699767299	0.412199563366947	0.42575733015006	5	0.21515515552002
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__Prevotella_intermedia	0.321497939202442	0.437084824419742	0.551148311260986	0.269273827338492	0.426862426441986	0.40117346573273	6	0.109758492624378
k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Sfi11virus.s__Streptococcus_phage_TP_J34	0.368735588220557	0.12865066933034	0.492628892203549	0.491557455203097	0.206063743449976	0.337527269681504	7	0.16558069287383
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Corynebacteriales.f__Corynebacteriaceae.g__Corynebacterium.s__Corynebacterium_matruchotii	0.487760581985746	0.1131324420443	0.511519804904034	0.182549671117473	0.304410351151046	0.31987457024052	8	0.178012068742021
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Staphylococcaceae.g__Staphylococcus.s__Staphylococcus_epidermidis	0.35243761282808	0.195025943150102	0.391236569317476	0.33255494338353	0.311794233094373	0.316609860354712	9	0.0740149619999733
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Corynebacteriales.f__Corynebacteriaceae.g__Corynebacterium.s__Corynebacterium_afermentans	0.232980257099678	0.530850338118163	0.280990765253541	0.319660879819471	0.214134770027785	0.315723402063728	10	0.127149652579658
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__Prevotella_nigrescens	0.412352147133716	0.211813998482167	0.364922118068938	0.23913903117888	0.256913874735578	0.297028233919856	11	0.0867913762878949
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Staphylococcaceae.g__Staphylococcus.s__Staphylococcus_hominis	0.21546068308568	0.354232693177705	0.309393181452838	0.406273810387488	0.175739885642346	0.292220050749211	12	0.0956665742490309
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Rhizobiaceae.g__Agrobacterium.s__Agrobacterium_tumefaciens	0.386287031835399	0.0691587522706917	0.402730593611454	0.280628097057558	0.254630779991642	0.278687050953349	13	0.133649856100186
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Propionibacteriales.f__Propionibacteriaceae.g__Cutibacterium.s__Cutibacterium_granulosum	0.409254656693652	0.168198301964926	0.0523089477023041	0.227083941296716	0.533539312658894	0.278077032063298	14	0.19242752178467
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_sanguinis	0.345500107861537	0.385529533889877	0.220727318356297	0.165192126786369	0.260122269260441	0.275414271230904	15	0.0900150332327833
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Neisseriales.f__Neisseriaceae.g__Neisseria.s__Neisseria_flavescens	0.35887390378365	0.23845001842644	0.212470445005447	0.132215327311602	0.356719283313234	0.259745795568075	16	0.0977020066227661
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Haemophilus.s__Haemophilus_parainfluenzae	0.311326146216535	0.260243672239983	0.190503861822688	0.334274430916729	0.196359878278634	0.258541597894914	17	0.0652308734043461
k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Sfi21dt1virus.s__Streptococcus_virus_7201	0.638828821907394	0.205403203316751	0.207617308072719	0.129868163156223	0.0794192774146198	0.252227354773541	18	0.222754155511225
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Staphylococcaceae.g__Staphylococcus.s__Staphylococcus_capitis	0.445876786947796	0.257890258495656	0.134158860446875	0.207904240848551	0.104704538034455	0.230106936954667	19	0.134864094440271
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillales_unclassified.g__Gemella.s__Gemella_haemolysans	0.211193103297477	0.28667421958797	0.0303889602723138	0.347887168712939	0.267102690140589	0.228649228402258	20	0.121114723458719
k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Sfi21dt1virus.s__Streptococcus_virus_Sfi21	0.426863497699267	0.0734563966488293	0.213545476238838	0.270983798095241	0.155309693978566	0.228031772532148	21	0.133013938885954
k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Ortervirales.f__Retroviridae.g__Retroviridae_unclassified.s__Human_endogenous_retrovirus_K	0.189889928990199	0.362675021789731	0.140998435823586	0.280146350954773	0.148144259576283	0.224370799426914	22	0.0951174759023011
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Micrococcaceae.g__Micrococcus.s__Micrococcus_aloeverae	0.120722469772084	0.215802814375549	0.224339681285286	0.251233612023645	0.295731217660442	0.221565959023401	23	0.0644029733767021
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Propionibacteriales.f__Propionibacteriaceae.g__Cutibacterium.s__Cutibacterium_acnes	0.123763000916784	0.28688169397738	0.0868315117361903	0.297855079854623	0.301280383746364	0.219322334046268	24	0.105040688942068
