species	1	2	3	4	5	mean	rank	sd
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Corynebacteriales.f__Corynebacteriaceae.g__Corynebacterium.s__Corynebacterium_pseudogenitalium	3.61186469831211	4.61828744481837	4.63788522847517	4.48471036331899	3.85107914669058	4.24076537632304	1	0.476211000036363
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Propionibacteriales.f__Propionibacteriaceae.g__Cutibacterium.s__Cutibacterium_granulosum	4.04472326753538	3.5544343323203	3.42737954701887	4.26361148174683	2.70256558836345	3.59854284339697	2	0.607332475032146
k__Eukaryota.p__Basidiomycota.c__Malasseziomycetes.o__Malasseziales.f__Malasseziaceae.g__Malassezia.s__Malassezia_restricta	2.69532374993408	3.38606084432122	1.89756880295217	3.0619565322906	1.72092363526269	2.55236671295215	3	0.723744135978549
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Propionibacteriales.f__Propionibacteriaceae.g__Cutibacterium.s__Propionibacterium_namnetense	1.36936389966255	0.971568351926919	2.61620270823382	1.81759136432154	2.0432809039064	1.76360144561025	4	0.630635411285125
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Paracoccus.s__Paracoccus_sphaerophysae	1.33534823894592	1.58857628736624	1.40772366270277	1.11178998573848	0.788744618249217	1.24643655860052	5	0.307648347426671
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Propionibacteriales.f__Propionibacteriaceae.g__Cutibacterium.s__Cutibacterium_acnes	1.13515743787137	0.81456175941915	1.55028057164221	1.01788429435166	0.784163790680649	1.06040957079301	6	0.309887930399596
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Staphylococcaceae.g__Staphylococcus.s__Staphylococcus_epidermidis	1.49024619920122	1.04822012007784	0.581273970927499	1.37610639357018	0.653843969293199	1.02993813061399	7	0.410730009187953
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodospirillales.f__Rhodospirillales_unclassified.g__Enhydrobacter.s__Enhydrobacter_aerosaccus	0.599141289090314	1.21791925502514	1.53098248496032	0.768426008602725	0.933648752408237	1.01002355801735	8	0.370015388237278
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Staphylococcaceae.g__Staphylococcus.s__Staphylococcus_capitis	1.15053313274604	0.493010261791725	0.659176682918577	1.37328354377257	0.356035619110127	0.806407848067807	9	0.436606365513265
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Moraxellaceae.g__Acinetobacter.s__Acinetobacter_parvus	1.13603473714948	0.623651522340379	1.04505318465638	0.555161581797538	0.573794855159733	0.786739176220701	10	0.280314361386364
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Moraxellaceae.g__Moraxella.s__Moraxella_osloensis	0.801496234527628	0.753334086224813	0.749275532465458	0.731644713395224	0.716925667361523	0.750535246794929	11	0.0319878833890828
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Corynebacteriales.f__Corynebacteriaceae.g__Corynebacterium.s__Corynebacterium_hadale	0.607466530952672	1.34567896273273	0.415268886713216	0.451373883914251	0.700317984876194	0.704021249837813	12	0.376918348965017
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Corynebacteriales.f__Corynebacteriaceae.g__Corynebacterium.s__Corynebacterium_tuberculostearicum	0.971901644986467	0.679812948197153	0.396790988246927	0.40771385295799	0.585991447649255	0.608442176407558	13	0.236002485618248
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_oralis	0.516385106233426	0.468631177650138	0.729247599397547	0.724044688645983	0.58494827513495	0.604651369412409	14	0.118806168727525
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Ralstonia.s__Ralstonia_sp_MD27	0.55195675157186	0.428836945414393	0.365694913506801	0.543666463317149	0.366688017863212	0.451368618334683	15	0.0917269437192235
k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Ortervirales.f__Retroviridae.g__Retroviridae_unclassified.s__Human_endogenous_retrovirus_K	0.721332546729411	0.325372410231633	0.330194228683616	0.573925900269623	0.2293495988068	0.436034936944217	16	0.204068568905436
k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Viruses_unclassified.f__Papillomaviridae.g__Betapapillomavirus.s__Betapapillomavirus_5	0.701911721293361	0.358321824320751	0.169173175642161	0.577601767776983	0.30594756257693	0.422591210322037	17	0.214479145611556
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_iners	0.623947185056539	0.123453172096838	0.287697744781408	0.644710204116262	0.365744567739626	0.409110574758135	18	0.223541826075726
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Ralstonia.s__Ralstonia_pickettii	0.50734003668667	0.194533200900928	0.269491618009707	0.788164339721496	0.247936520609261	0.401493143185612	19	0.247262328201557
k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Viruses_unclassified.f__Papillomaviridae.g__Alphapapillomavirus.s__Alphapapillomavirus_2	0.0134502983909101	0.452456279987141	0.758650694328845	0.238284965607124	0.422423524227208	0.377053152508246	20	0.276054537820489
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Haemophilus.s__Haemophilus_parainfluenzae	0.170109628618957	0.32597075352735	0.330590295971122	0.497121107146451	0.400857751157387	0.344929907284254	21	0.119809524696698
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillales_unclassified.g__Gemella.s__Gemella_asaccharolytica	0.377280408701329	0.387408967198208	0.118931131394353	0.576951261289103	0.235790630727641	0.339272479862127	22	0.172852343166938
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Staphylococcaceae.g__Staphylococcus.s__Staphylococcus_haemolyticus	0.388965085529489	0.0289659409350273	0.356826215120523	0.552894835399984	0.332532734565716	0.332036962310148	23	0.190056444353663
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Neisseriales.f__Neisseriaceae.g__Neisseria.s__Neisseria_flavescens	0.179214031929611	0.31968755364793	0.130737405838758	0.540170127861474	0.329551926458148	0.299872209147184	24	0.159829284437653
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_parasanguinis	0.328874936992473	0.321501028678016	0.399610401103295	0.250886302294159	0.179798496952928	0.296134233204174	25	0.0836721639809334
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Actinomycetaceae.g__Actinomyces.s__Actinomyces_sp_oral_taxon_414	0.49871835591297	0.120658533869779	0.109119517875522	0.383957235209442	0.334389649246012	0.289368658422745	26	0.170113229282132
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_gordonii	0.214739996987979	0.153961471492954	0.30831464445585	0.419159656204142	0.264047476741585	0.272044649176502	27	0.100311704989438
k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Viruses_unclassified.f__Polyomaviridae.g__Deltapolyomavirus.s__Human_polyomavirus_6	0.0413162794740368	0.215917056143143	0.720556649475186	0.2758712843679	0.082959319503097	0.267324117792673	28	0.270742215792561
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Moraxellaceae.g__Acinetobacter.s__Acinetobacter_johnsonii	0.202139094591456	0.200239773252291	0.189275652355166	0.376839530502932	0.303163217934086	0.254331453727186	29	0.0825756919616138
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_mitis	0.162090569759328	0.103312336091599	0.235389611974625	0.477136104400104	0.272077231790342	0.250001170803199	30	0.142773436066659
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillales_unclassified.g__Gemella.s__Gemella_sanguinis	0.297066004664183	0.12077351650385	0.333863016748127	0.191947201343664	0.305019695842142	0.249733887020393	31	0.0899230764205322
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Micrococcaceae.g__Kocuria.s__Kocuria_kristinae	0.230948248233674	0.024806547329528	0.305663918309091	0.474227452385693	0.199896705897261	0.247108574431049	32	0.163493135136276
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_sanguinis	0.268192200923752	0.245521399714924	0.221288026272846	0.161222421901913	0.26344721354851	0.231934252472389	33	0.0436056797527473
k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Flavobacteriaceae.g__Chryseobacterium.s__Chryseobacterium_haifense	0.201711976481673	0.153086421480804	0.412194618283117	0.252697469837767	0.135214306438097	0.230980958504292	34	0.111136718965475
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Corynebacteriales.f__Nocardiaceae.g__Rhodococcus.s__Rhodococcus_erythropolis	0.314779825459806	0.278571107984609	0.287439449081687	0.0587452993158271	0.195979604003396	0.227103057169065	35	0.104030836904278
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Neisseriales.f__Neisseriaceae.g__Neisseria.s__Neisseria_sicca	0.234533802277856	0.34647156142592	0.0239570641507859	0.320886290672295	0.208607953980338	0.226891334501439	36	0.127190300196808
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Veillonella.s__Veillonella_parvula	0.371045094235973	0.0931967603659329	0.177110700286273	0.275099811278487	0.205913802278538	0.224473233689041	37	0.104722890496027
k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Caudovirales_unclassified.g__Caudovirales_unclassified.s__Enterobacteria_phage_P4	0.307925290391504	0.483404549870373	0.0529467518641267	-0.00311442801264193	0.259169839515565	0.220066400725785	38	0.19769541191274
k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Siphoviridae_unclassified.s__Microbacterium_phage_Min1	0.249158589144894	0.347578135139726	0.167729230829998	0.175044849014874	0.155355284086214	0.218973217643141	39	0.0807051279069404
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Actinomycetaceae.g__Actinomyces.s__Actinomyces_oris	0.112272152588273	0.00319859919793846	0.255194766343425	0.482887890502414	0.218803824103266	0.214471446547063	40	0.179447385999939
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Moraxellaceae.g__Alkanindiges.s__Alkanindiges_sp_H1	0.209208321617325	0.21235431751086	0.288630245349342	0	0.290486697113746	0.200135916318255	41	0.118617550058137
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Corynebacteriales.f__Corynebacteriaceae.g__Corynebacterium.s__Corynebacterium_matruchotii	0.185431224548638	0.112214722817505	0.0367219443377805	0.341169882493631	0.324808975962168	0.200069350031944	42	0.132367310660384
k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Siphoviridae_unclassified.s__Staphylococcus_phage_StB20	0.195302674157516	0.380351784608031	0.236808974930191	0.0318081191984472	0.127291479006916	0.19431260638022	43	0.129727635142264
k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Siphoviridae_unclassified.s__Lactococcus_phage_ul36	0.235895796358685	0.237345222139976	0.274913276370657	0.200337159819816	0	0.189698290937827	44	0.109275638202472
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Sphingomonas.s__Sphingomonas_melonis	0.397441902613647	0.202828610676842	0.112867726936629	0.159994211274063	0.0370429301529186	0.18203507633082	45	0.135208280337949
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Micrococcaceae.g__Rothia.s__Rothia_mucilaginosa	0.103499546339008	0.0780380836353789	0.121291226681348	0.14876882296284	0.446349553056298	0.179589446534975	46	0.151337288800003
k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Herpesvirales.f__Herpesviridae.g__Macavirus.s__Alcelaphine_gammaherpesvirus_1	0.121635337119267	0.323508678975086	0.250275732996501	0.212678912406962	-0.0119723013049521	0.179225272038573	47	0.129284693825199
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Actinomycetaceae.g__Actinomyces.s__Actinomyces_odontolyticus	0.0764691555765045	0.103726279610582	0.13601554172209	0.289080334776416	0.259577114725326	0.172973685282184	48	0.0954661456609881
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Micrococcaceae.g__Rothia.s__Rothia_dentocariosa	0.0854043451832579	0.124571612313721	0.195261756835667	0.185492899502296	0.214564531726636	0.161059029112315	49	0.0540477617506106
k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Viruses_unclassified.f__Papillomaviridae.g__Betapapillomavirus.s__Betapapillomavirus_1	0.125757834738235	0.203086586508646	0.107429307712833	0.26186594089702	0.0900345717572884	0.157634848322804	50	0.0725198573807091
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Propionibacteriales.f__Propionibacteriaceae.g__Cutibacterium.s__Cutibacterium_avidum	0.0967682664189946	0.130282906070252	0.131508391717457	0.219856120093922	0.172364463231975	0.15015602950652	51	0.0472870115204612
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Micrococcaceae.g__Rothia.s__Rothia_aeria	0.0184282047322627	0.136211566557054	0.239714866051093	0.134242598689687	0.130442145149609	0.131807876235941	52	0.0783039812916952
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Micrococcaceae.g__Kocuria.s__Kocuria_palustris	0.108202381786999	0.166062460071297	0.104328150514715	0.16481049815396	0.108045439896587	0.130289786084712	53	0.0321248916470375
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Neisseriales.f__Neisseriaceae.g__Neisseria.s__Neisseria_subflava	0.337009141274629	-0.00103819933768496	0.177014265778748	0.0598288935649393	0.0687933059324108	0.128321481442608	54	0.133126154359224
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Xanthomonadales.f__Xanthomonadaceae.g__Luteimonas.s__Luteimonas_sp_83_4	0.0287222895601485	0.127103447721306	0.0767104309446942	0.201088755253657	0.203110165994436	0.127347017894848	55	0.0765977459559661
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Caulobacterales.f__Caulobacteraceae.g__Brevundimonas.s__Brevundimonas_vesicularis	0.0586452996729187	0.0870933267294266	0.257569679882238	0.18027637728148	0.0419630969893496	0.125109556111083	56	0.0913306182124526
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Corynebacteriales.f__Nocardiaceae.g__Rhodococcus.s__Rhodococcus_qingshengii	0.143755532544495	0.157204151340843	0.208340418680796	0.0684859638043147	0.0364989161592725	0.122856996505944	57	0.0695302426263834
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillales_unclassified.g__Gemella.s__Gemella_haemolysans	0.0810352125021035	0.0314652166347377	0.185716384171343	0.145671412624186	0.136360511694541	0.116049747525382	58	0.060257719370235
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__Prevotella_melaninogenica	0.0747808045287773	0.110164862092215	0.165255515261598	-0.00800224372511214	0.224679209586139	0.113375629548724	59	0.0884766454172874
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__Prevotella_denticola	0.271874227594483	0.101781235437916	0.0298156675412437	0.0792996654855487	0.0838538265093388	0.113324924513706	60	0.0925624088581423
k__Eukaryota.p__Basidiomycota.c__Malasseziomycetes.o__Malasseziales.f__Malasseziaceae.g__Malassezia.s__Malassezia_globosa	0.173174119191249	0.161594373444347	0.0736951625804255	0.0417994677030414	0.0956590009421664	0.109184424772246	61	0.0566229656843652
k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Myoviridae.g__Myoviridae_unclassified.s__Rhizobium_phage_RR1_A	0.198879748376625	0.077999454029621	0.162315626138301	0.00422095722026665	0.10188348316873	0.109059853786709	62	0.0756822860953839
k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Ortervirales.f__Retroviridae.g__Gammaretrovirus.s__Murine_osteosarcoma_virus	0.108133595788238	0.0750190374997627	0.0655134744356385	0.183776182234703	0.0972455114418289	0.105937560280034	63	0.0467153270352198
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillales_unclassified.g__Gemella.s__Gemella_morbillorum	0.0269168296204682	0.0292770312287229	0.165385649022878	0.120317032392478	0.176378799637623	0.103655068380434	64	0.0721073443167936
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Corynebacteriales.f__Corynebacteriaceae.g__Corynebacterium.s__Corynebacterium_accolens	0.210439106054365	0.0490234402660549	0.0218606379889738	0.209443419288897	0.0160799073888881	0.101369302197436	65	0.0998902331447491
k__Bacteria.p__Fusobacteria.c__Fusobacteriia.o__Fusobacteriales.f__Fusobacteriaceae.g__Fusobacterium.s__Fusobacterium_periodonticum	0.134300160636223	0.00284466750352642	0.123331994199654	0.0676592357399674	0.140431437753382	0.0937134991665505	66	0.0584017708070301
k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Viruses_unclassified.f__Poxviridae.g__Capripoxvirus.s__Sheeppox_virus	0.191465953978073	-0.016431981530226	0.100342043741935	0.0344718010411302	0.149727650885543	0.0919150936232908	67	0.0842058484012276
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Neisseriales.f__Neisseriaceae.g__Neisseria.s__Neisseria_elongata	0.167755468998162	0.117840956258214	0.0147178292237401	0.117248898480171	0.0388698746006064	0.0912866055121787	68	0.0629224770338517
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__Prevotella_nigrescens	0.0895939416526959	0.0846283444812622	0.195192279532728	0.0713993430431264	0.0156189743838688	0.0912865766187363	69	0.0651242663176339
