species	1	2	3	4	5	mean	rank	sd
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Moraxellaceae.g__Moraxella.s__Moraxella_osloensis	0.943680263174326	0.646858682321919	1.73836626381134	1.7154980140355	2.53705408560328	1.51629146178927	1	0.744102436684325
k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Viruses_unclassified.f__Papillomaviridae.g__Betapapillomavirus.s__Betapapillomavirus_5	0.111238003075492	-0.0824068519129385	2.89461308293286	1.86760348581166	1.53772127041868	1.26575379806515	2	1.24898116294729
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Corynebacteriales.f__Corynebacteriaceae.g__Corynebacterium.s__Corynebacterium_pseudogenitalium	0.0866271836101846	1.0020755049996	1.6438120549589	0.58267058136162	1.69067639755105	1.00117234449627	3	0.689191379333113
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodospirillales.f__Rhodospirillales_unclassified.g__Enhydrobacter.s__Enhydrobacter_aerosaccus	0.56881395835322	0.446610507884981	1.03343831552768	1.21484891709949	1.39560474760682	0.931863289294438	4	0.410100466416059
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Actinomycetaceae.g__Actinomyces.s__Actinomyces_oris	0.972490545433334	0.582199429825315	0.328707135199257	1.27790258813814	1.44038127213042	0.920336194145292	5	0.465129578822405
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Aggregatibacter.s__Aggregatibacter_segnis	2.07738856649897	0.178748085864646	0.560958042888866	0.95266611768878	0.77907808527044	0.90976777964234	6	0.71384809144991
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Propionibacteriales.f__Propionibacteriaceae.g__Cutibacterium.s__Cutibacterium_acnes	0.263117134957476	0.879744902241887	2.09673101147143	0.161224532864919	1.03479233456134	0.887121983219411	7	0.774810317804228
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__Prevotella_nigrescens	0.994562450681494	0.00454349948158648	1.37897015800681	0.597188935758729	1.08500512576979	0.812054033939682	8	0.530906250226265
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_mitis	1.12922924262495	0.713007789872595	0.912204038549105	0.777068101594366	0.367112444410145	0.779724323410232	9	0.280361943535566
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Staphylococcaceae.g__Staphylococcus.s__Staphylococcus_capitis	0.0824407895768847	0.543467435879216	0.860456334634642	0.451047865019384	1.35861934885	0.659206354792025	10	0.479339144572312
